consumption,interval_start,interval_end
0.083,2020-09-04T11:30:00+01:00,2020-09-04T12:00:00+01:00
0.162,2020-09-04T11:00:00+01:00,2020-09-04T11:30:00+01:00
0.084,2020-09-04T10:30:00+01:00,2020-09-04T11:00:00+01:00
0.107,2020-09-04T10:00:00+01:00,2020-09-04T10:30:00+01:00
0.1,2020-09-04T09:30:00+01:00,2020-09-04T10:00:00+01:00
0.09,2020-09-04T09:00:00+01:00,2020-09-04T09:30:00+01:00
0.1,2020-09-04T08:30:00+01:00,2020-09-04T09:00:00+01:00
0.09,2020-09-04T08:00:00+01:00,2020-09-04T08:30:00+01:00
0.107,2020-09-04T07:30:00+01:00,2020-09-04T08:00:00+01:00
0.212,2020-09-04T07:00:00+01:00,2020-09-04T07:30:00+01:00
0.05,2020-09-04T06:30:00+01:00,2020-09-04T07:00:00+01:00
0.048,2020-09-04T06:00:00+01:00,2020-09-04T06:30:00+01:00
0.049,2020-09-04T05:30:00+01:00,2020-09-04T06:00:00+01:00
0.05,2020-09-04T05:00:00+01:00,2020-09-04T05:30:00+01:00
0.049,2020-09-04T04:30:00+01:00,2020-09-04T05:00:00+01:00
0.051,2020-09-04T04:00:00+01:00,2020-09-04T04:30:00+01:00
0.051,2020-09-04T03:30:00+01:00,2020-09-04T04:00:00+01:00
0.051,2020-09-04T03:00:00+01:00,2020-09-04T03:30:00+01:00
0.05,2020-09-04T02:30:00+01:00,2020-09-04T03:00:00+01:00
0.086,2020-09-04T02:00:00+01:00,2020-09-04T02:30:00+01:00
0.081,2020-09-04T01:30:00+01:00,2020-09-04T02:00:00+01:00
0.092,2020-09-04T01:00:00+01:00,2020-09-04T01:30:00+01:00
0.09,2020-09-04T00:30:00+01:00,2020-09-04T01:00:00+01:00
0.09,2020-09-04T00:00:00+01:00,2020-09-04T00:30:00+01:00
0.062,2020-09-03T23:30:00+01:00,2020-09-04T00:00:00+01:00
0.054,2020-09-03T23:00:00+01:00,2020-09-03T23:30:00+01:00
0.056,2020-09-03T22:30:00+01:00,2020-09-03T23:00:00+01:00
0.056,2020-09-03T22:00:00+01:00,2020-09-03T22:30:00+01:00
0.057,2020-09-03T21:30:00+01:00,2020-09-03T22:00:00+01:00
0.059,2020-09-03T21:00:00+01:00,2020-09-03T21:30:00+01:00
0.06,2020-09-03T20:30:00+01:00,2020-09-03T21:00:00+01:00
0.047,2020-09-03T20:00:00+01:00,2020-09-03T20:30:00+01:00
0.031,2020-09-03T19:30:00+01:00,2020-09-03T20:00:00+01:00
0.023,2020-09-03T19:00:00+01:00,2020-09-03T19:30:00+01:00
0.024,2020-09-03T18:30:00+01:00,2020-09-03T19:00:00+01:00
0.024,2020-09-03T18:00:00+01:00,2020-09-03T18:30:00+01:00
0.122,2020-09-03T17:30:00+01:00,2020-09-03T18:00:00+01:00
0.024,2020-09-03T17:00:00+01:00,2020-09-03T17:30:00+01:00
0.024,2020-09-03T16:30:00+01:00,2020-09-03T17:00:00+01:00
0.024,2020-09-03T16:00:00+01:00,2020-09-03T16:30:00+01:00
0.103,2020-09-03T15:30:00+01:00,2020-09-03T16:00:00+01:00
0.027,2020-09-03T15:00:00+01:00,2020-09-03T15:30:00+01:00
0.025,2020-09-03T14:30:00+01:00,2020-09-03T15:00:00+01:00
0.026,2020-09-03T14:00:00+01:00,2020-09-03T14:30:00+01:00
0.033,2020-09-03T13:30:00+01:00,2020-09-03T14:00:00+01:00
0.228,2020-09-03T13:00:00+01:00,2020-09-03T13:30:00+01:00
0.615,2020-09-03T12:30:00+01:00,2020-09-03T13:00:00+01:00
0.073,2020-09-03T12:00:00+01:00,2020-09-03T12:30:00+01:00
0.068,2020-09-03T11:30:00+01:00,2020-09-03T12:00:00+01:00
0.066,2020-09-03T11:00:00+01:00,2020-09-03T11:30:00+01:00
0.128,2020-09-03T10:30:00+01:00,2020-09-03T11:00:00+01:00
0.059,2020-09-03T10:00:00+01:00,2020-09-03T10:30:00+01:00
0.142,2020-09-03T09:30:00+01:00,2020-09-03T10:00:00+01:00
0.064,2020-09-03T09:00:00+01:00,2020-09-03T09:30:00+01:00
0.071,2020-09-03T08:30:00+01:00,2020-09-03T09:00:00+01:00
0.093,2020-09-03T08:00:00+01:00,2020-09-03T08:30:00+01:00
0.098,2020-09-03T07:30:00+01:00,2020-09-03T08:00:00+01:00
0.159,2020-09-03T07:00:00+01:00,2020-09-03T07:30:00+01:00
0.103,2020-09-03T06:30:00+01:00,2020-09-03T07:00:00+01:00
0.049,2020-09-03T06:00:00+01:00,2020-09-03T06:30:00+01:00
0.05,2020-09-03T05:30:00+01:00,2020-09-03T06:00:00+01:00
0.062,2020-09-03T05:00:00+01:00,2020-09-03T05:30:00+01:00
0.098,2020-09-03T04:30:00+01:00,2020-09-03T05:00:00+01:00
0.05,2020-09-03T04:00:00+01:00,2020-09-03T04:30:00+01:00
0.052,2020-09-03T03:30:00+01:00,2020-09-03T04:00:00+01:00
0.05,2020-09-03T03:00:00+01:00,2020-09-03T03:30:00+01:00
0.051,2020-09-03T02:30:00+01:00,2020-09-03T03:00:00+01:00
0.05,2020-09-03T02:00:00+01:00,2020-09-03T02:30:00+01:00
0.051,2020-09-03T01:30:00+01:00,2020-09-03T02:00:00+01:00
0.052,2020-09-03T01:00:00+01:00,2020-09-03T01:30:00+01:00
0.051,2020-09-03T00:30:00+01:00,2020-09-03T01:00:00+01:00
0.051,2020-09-03T00:00:00+01:00,2020-09-03T00:30:00+01:00
0.051,2020-09-02T23:30:00+01:00,2020-09-03T00:00:00+01:00
0.051,2020-09-02T23:00:00+01:00,2020-09-02T23:30:00+01:00
0.054,2020-09-02T22:30:00+01:00,2020-09-02T23:00:00+01:00
0.053,2020-09-02T22:00:00+01:00,2020-09-02T22:30:00+01:00
0.054,2020-09-02T21:30:00+01:00,2020-09-02T22:00:00+01:00
0.056,2020-09-02T21:00:00+01:00,2020-09-02T21:30:00+01:00
0.08,2020-09-02T20:30:00+01:00,2020-09-02T21:00:00+01:00
0.106,2020-09-02T20:00:00+01:00,2020-09-02T20:30:00+01:00
0.099,2020-09-02T19:30:00+01:00,2020-09-02T20:00:00+01:00
0.1,2020-09-02T19:00:00+01:00,2020-09-02T19:30:00+01:00
0.1,2020-09-02T18:30:00+01:00,2020-09-02T19:00:00+01:00
0.116,2020-09-02T18:00:00+01:00,2020-09-02T18:30:00+01:00
0.186,2020-09-02T17:30:00+01:00,2020-09-02T18:00:00+01:00
0.553,2020-09-02T17:00:00+01:00,2020-09-02T17:30:00+01:00
0.039,2020-09-02T16:30:00+01:00,2020-09-02T17:00:00+01:00
0.054,2020-09-02T16:00:00+01:00,2020-09-02T16:30:00+01:00
0.051,2020-09-02T15:30:00+01:00,2020-09-02T16:00:00+01:00
0.074,2020-09-02T15:00:00+01:00,2020-09-02T15:30:00+01:00
0.06,2020-09-02T14:30:00+01:00,2020-09-02T15:00:00+01:00
0.061,2020-09-02T14:00:00+01:00,2020-09-02T14:30:00+01:00
0.068,2020-09-02T13:30:00+01:00,2020-09-02T14:00:00+01:00
0.341,2020-09-02T13:00:00+01:00,2020-09-02T13:30:00+01:00
0.917,2020-09-02T12:30:00+01:00,2020-09-02T13:00:00+01:00
0.613,2020-09-02T12:00:00+01:00,2020-09-02T12:30:00+01:00
0.41,2020-09-02T11:30:00+01:00,2020-09-02T12:00:00+01:00
0.048,2020-09-02T11:00:00+01:00,2020-09-02T11:30:00+01:00
0.114,2020-09-02T10:30:00+01:00,2020-09-02T11:00:00+01:00
0.047,2020-09-02T10:00:00+01:00,2020-09-02T10:30:00+01:00
0.078,2020-09-02T09:30:00+01:00,2020-09-02T10:00:00+01:00
0.079,2020-09-02T09:00:00+01:00,2020-09-02T09:30:00+01:00
0.105,2020-09-02T08:30:00+01:00,2020-09-02T09:00:00+01:00
0.101,2020-09-02T08:00:00+01:00,2020-09-02T08:30:00+01:00
0.061,2020-09-02T07:30:00+01:00,2020-09-02T08:00:00+01:00
0.18,2020-09-02T07:00:00+01:00,2020-09-02T07:30:00+01:00
0.621,2020-09-02T06:30:00+01:00,2020-09-02T07:00:00+01:00
0.64,2020-09-02T06:00:00+01:00,2020-09-02T06:30:00+01:00
0.06,2020-09-02T05:30:00+01:00,2020-09-02T06:00:00+01:00
0.056,2020-09-02T05:00:00+01:00,2020-09-02T05:30:00+01:00
0.059,2020-09-02T04:30:00+01:00,2020-09-02T05:00:00+01:00
0.058,2020-09-02T04:00:00+01:00,2020-09-02T04:30:00+01:00
0.06,2020-09-02T03:30:00+01:00,2020-09-02T04:00:00+01:00
0.055,2020-09-02T03:00:00+01:00,2020-09-02T03:30:00+01:00
0.055,2020-09-02T02:30:00+01:00,2020-09-02T03:00:00+01:00
0.054,2020-09-02T02:00:00+01:00,2020-09-02T02:30:00+01:00
0.054,2020-09-02T01:30:00+01:00,2020-09-02T02:00:00+01:00
0.055,2020-09-02T01:00:00+01:00,2020-09-02T01:30:00+01:00
0.055,2020-09-02T00:30:00+01:00,2020-09-02T01:00:00+01:00
0.059,2020-09-02T00:00:00+01:00,2020-09-02T00:30:00+01:00
0.06,2020-09-01T23:30:00+01:00,2020-09-02T00:00:00+01:00
0.06,2020-09-01T23:00:00+01:00,2020-09-01T23:30:00+01:00
0.062,2020-09-01T22:30:00+01:00,2020-09-01T23:00:00+01:00
0.062,2020-09-01T22:00:00+01:00,2020-09-01T22:30:00+01:00
0.063,2020-09-01T21:30:00+01:00,2020-09-01T22:00:00+01:00
0.066,2020-09-01T21:00:00+01:00,2020-09-01T21:30:00+01:00
0.069,2020-09-01T20:30:00+01:00,2020-09-01T21:00:00+01:00
0.087,2020-09-01T20:00:00+01:00,2020-09-01T20:30:00+01:00
0.057,2020-09-01T19:30:00+01:00,2020-09-01T20:00:00+01:00
0.059,2020-09-01T19:00:00+01:00,2020-09-01T19:30:00+01:00
0.042,2020-09-01T18:30:00+01:00,2020-09-01T19:00:00+01:00
0.087,2020-09-01T18:00:00+01:00,2020-09-01T18:30:00+01:00
0.379,2020-09-01T17:30:00+01:00,2020-09-01T18:00:00+01:00
0.02,2020-09-01T17:00:00+01:00,2020-09-01T17:30:00+01:00
0.02,2020-09-01T16:30:00+01:00,2020-09-01T17:00:00+01:00
0.021,2020-09-01T16:00:00+01:00,2020-09-01T16:30:00+01:00
0.02,2020-09-01T15:30:00+01:00,2020-09-01T16:00:00+01:00
0.022,2020-09-01T15:00:00+01:00,2020-09-01T15:30:00+01:00
0.02,2020-09-01T14:30:00+01:00,2020-09-01T15:00:00+01:00
0.02,2020-09-01T14:00:00+01:00,2020-09-01T14:30:00+01:00
0.089,2020-09-01T13:30:00+01:00,2020-09-01T14:00:00+01:00
0.017,2020-09-01T13:00:00+01:00,2020-09-01T13:30:00+01:00
0.016,2020-09-01T12:30:00+01:00,2020-09-01T13:00:00+01:00
0.02,2020-09-01T12:00:00+01:00,2020-09-01T12:30:00+01:00
0.02,2020-09-01T11:30:00+01:00,2020-09-01T12:00:00+01:00
0.02,2020-09-01T11:00:00+01:00,2020-09-01T11:30:00+01:00
0.105,2020-09-01T10:30:00+01:00,2020-09-01T11:00:00+01:00
0.029,2020-09-01T10:00:00+01:00,2020-09-01T10:30:00+01:00
0.053,2020-09-01T09:30:00+01:00,2020-09-01T10:00:00+01:00
0.048,2020-09-01T09:00:00+01:00,2020-09-01T09:30:00+01:00
0.05,2020-09-01T08:30:00+01:00,2020-09-01T09:00:00+01:00
0.036,2020-09-01T08:00:00+01:00,2020-09-01T08:30:00+01:00
0.263,2020-09-01T07:30:00+01:00,2020-09-01T08:00:00+01:00
0.096,2020-09-01T07:00:00+01:00,2020-09-01T07:30:00+01:00
1.162,2020-09-01T06:30:00+01:00,2020-09-01T07:00:00+01:00
1.567,2020-09-01T06:00:00+01:00,2020-09-01T06:30:00+01:00
0.249,2020-09-01T05:30:00+01:00,2020-09-01T06:00:00+01:00
0.637,2020-09-01T05:00:00+01:00,2020-09-01T05:30:00+01:00
0.689,2020-09-01T04:30:00+01:00,2020-09-01T05:00:00+01:00
0.259,2020-09-01T04:00:00+01:00,2020-09-01T04:30:00+01:00
0.048,2020-09-01T03:30:00+01:00,2020-09-01T04:00:00+01:00
0.065,2020-09-01T03:00:00+01:00,2020-09-01T03:30:00+01:00
0.061,2020-09-01T02:30:00+01:00,2020-09-01T03:00:00+01:00
0.06,2020-09-01T02:00:00+01:00,2020-09-01T02:30:00+01:00
0.056,2020-09-01T01:30:00+01:00,2020-09-01T02:00:00+01:00
0.057,2020-09-01T01:00:00+01:00,2020-09-01T01:30:00+01:00
0.059,2020-09-01T00:30:00+01:00,2020-09-01T01:00:00+01:00
0.06,2020-09-01T00:00:00+01:00,2020-09-01T00:30:00+01:00
0.058,2020-08-31T23:30:00+01:00,2020-09-01T00:00:00+01:00
0.058,2020-08-31T23:00:00+01:00,2020-08-31T23:30:00+01:00
0.063,2020-08-31T22:30:00+01:00,2020-08-31T23:00:00+01:00
0.065,2020-08-31T22:00:00+01:00,2020-08-31T22:30:00+01:00
0.066,2020-08-31T21:30:00+01:00,2020-08-31T22:00:00+01:00
0.069,2020-08-31T21:00:00+01:00,2020-08-31T21:30:00+01:00
0.099,2020-08-31T20:30:00+01:00,2020-08-31T21:00:00+01:00
0.103,2020-08-31T20:00:00+01:00,2020-08-31T20:30:00+01:00
0.099,2020-08-31T19:30:00+01:00,2020-08-31T20:00:00+01:00
0.099,2020-08-31T19:00:00+01:00,2020-08-31T19:30:00+01:00
0.114,2020-08-31T18:30:00+01:00,2020-08-31T19:00:00+01:00
0.11,2020-08-31T18:00:00+01:00,2020-08-31T18:30:00+01:00
0.075,2020-08-31T17:30:00+01:00,2020-08-31T18:00:00+01:00
0.333,2020-08-31T17:00:00+01:00,2020-08-31T17:30:00+01:00
1.462,2020-08-31T16:30:00+01:00,2020-08-31T17:00:00+01:00
0.068,2020-08-31T16:00:00+01:00,2020-08-31T16:30:00+01:00
0.067,2020-08-31T15:30:00+01:00,2020-08-31T16:00:00+01:00
0.07,2020-08-31T15:00:00+01:00,2020-08-31T15:30:00+01:00
0.264,2020-08-31T14:30:00+01:00,2020-08-31T15:00:00+01:00
0.443,2020-08-31T14:00:00+01:00,2020-08-31T14:30:00+01:00
0.262,2020-08-31T13:30:00+01:00,2020-08-31T14:00:00+01:00
0.169,2020-08-31T13:00:00+01:00,2020-08-31T13:30:00+01:00
0.225,2020-08-31T12:30:00+01:00,2020-08-31T13:00:00+01:00
0.226,2020-08-31T12:00:00+01:00,2020-08-31T12:30:00+01:00
0.033,2020-08-31T11:30:00+01:00,2020-08-31T12:00:00+01:00
0.03,2020-08-31T11:00:00+01:00,2020-08-31T11:30:00+01:00
0.029,2020-08-31T10:30:00+01:00,2020-08-31T11:00:00+01:00
0.029,2020-08-31T10:00:00+01:00,2020-08-31T10:30:00+01:00
0.032,2020-08-31T09:30:00+01:00,2020-08-31T10:00:00+01:00
0.043,2020-08-31T09:00:00+01:00,2020-08-31T09:30:00+01:00
0.084,2020-08-31T08:30:00+01:00,2020-08-31T09:00:00+01:00
0.098,2020-08-31T08:00:00+01:00,2020-08-31T08:30:00+01:00
0.137,2020-08-31T07:30:00+01:00,2020-08-31T08:00:00+01:00
0.221,2020-08-31T07:00:00+01:00,2020-08-31T07:30:00+01:00
0.045,2020-08-31T06:30:00+01:00,2020-08-31T07:00:00+01:00
0.046,2020-08-31T06:00:00+01:00,2020-08-31T06:30:00+01:00
0.046,2020-08-31T05:30:00+01:00,2020-08-31T06:00:00+01:00
0.048,2020-08-31T05:00:00+01:00,2020-08-31T05:30:00+01:00
0.046,2020-08-31T04:30:00+01:00,2020-08-31T05:00:00+01:00
0.047,2020-08-31T04:00:00+01:00,2020-08-31T04:30:00+01:00
0.046,2020-08-31T03:30:00+01:00,2020-08-31T04:00:00+01:00
0.047,2020-08-31T03:00:00+01:00,2020-08-31T03:30:00+01:00
0.049,2020-08-31T02:30:00+01:00,2020-08-31T03:00:00+01:00
0.05,2020-08-31T02:00:00+01:00,2020-08-31T02:30:00+01:00
0.048,2020-08-31T01:30:00+01:00,2020-08-31T02:00:00+01:00
0.047,2020-08-31T01:00:00+01:00,2020-08-31T01:30:00+01:00
0.067,2020-08-31T00:30:00+01:00,2020-08-31T01:00:00+01:00
0.075,2020-08-31T00:00:00+01:00,2020-08-31T00:30:00+01:00
0.085,2020-08-30T23:30:00+01:00,2020-08-31T00:00:00+01:00
0.086,2020-08-30T23:00:00+01:00,2020-08-30T23:30:00+01:00
0.086,2020-08-30T22:30:00+01:00,2020-08-30T23:00:00+01:00
0.061,2020-08-30T22:00:00+01:00,2020-08-30T22:30:00+01:00
0.056,2020-08-30T21:30:00+01:00,2020-08-30T22:00:00+01:00
0.053,2020-08-30T21:00:00+01:00,2020-08-30T21:30:00+01:00
0.057,2020-08-30T20:30:00+01:00,2020-08-30T21:00:00+01:00
0.059,2020-08-30T20:00:00+01:00,2020-08-30T20:30:00+01:00
0.084,2020-08-30T19:30:00+01:00,2020-08-30T20:00:00+01:00
0.099,2020-08-30T19:00:00+01:00,2020-08-30T19:30:00+01:00
0.101,2020-08-30T18:30:00+01:00,2020-08-30T19:00:00+01:00
0.097,2020-08-30T18:00:00+01:00,2020-08-30T18:30:00+01:00
0.095,2020-08-30T17:30:00+01:00,2020-08-30T18:00:00+01:00
0.093,2020-08-30T17:00:00+01:00,2020-08-30T17:30:00+01:00
0.098,2020-08-30T16:30:00+01:00,2020-08-30T17:00:00+01:00
0.097,2020-08-30T16:00:00+01:00,2020-08-30T16:30:00+01:00
0.097,2020-08-30T15:30:00+01:00,2020-08-30T16:00:00+01:00
0.077,2020-08-30T15:00:00+01:00,2020-08-30T15:30:00+01:00
0.057,2020-08-30T14:30:00+01:00,2020-08-30T15:00:00+01:00
0.113,2020-08-30T14:00:00+01:00,2020-08-30T14:30:00+01:00
0.113,2020-08-30T13:30:00+01:00,2020-08-30T14:00:00+01:00
0.903,2020-08-30T13:00:00+01:00,2020-08-30T13:30:00+01:00
0.249,2020-08-30T12:30:00+01:00,2020-08-30T13:00:00+01:00
0.553,2020-08-30T12:00:00+01:00,2020-08-30T12:30:00+01:00
0.6,2020-08-30T11:30:00+01:00,2020-08-30T12:00:00+01:00
0.029,2020-08-30T11:00:00+01:00,2020-08-30T11:30:00+01:00
0.039,2020-08-30T10:30:00+01:00,2020-08-30T11:00:00+01:00
0.049,2020-08-30T10:00:00+01:00,2020-08-30T10:30:00+01:00
0.073,2020-08-30T09:30:00+01:00,2020-08-30T10:00:00+01:00
0.073,2020-08-30T09:00:00+01:00,2020-08-30T09:30:00+01:00
0.035,2020-08-30T08:30:00+01:00,2020-08-30T09:00:00+01:00
0.021,2020-08-30T08:00:00+01:00,2020-08-30T08:30:00+01:00
0.287,2020-08-30T07:30:00+01:00,2020-08-30T08:00:00+01:00
0.352,2020-08-30T07:00:00+01:00,2020-08-30T07:30:00+01:00
0.741,2020-08-30T06:30:00+01:00,2020-08-30T07:00:00+01:00
1.487,2020-08-30T06:00:00+01:00,2020-08-30T06:30:00+01:00
0.408,2020-08-30T05:30:00+01:00,2020-08-30T06:00:00+01:00
0.019,2020-08-30T05:00:00+01:00,2020-08-30T05:30:00+01:00
0.018,2020-08-30T04:30:00+01:00,2020-08-30T05:00:00+01:00
0.068,2020-08-30T04:00:00+01:00,2020-08-30T04:30:00+01:00
0.055,2020-08-30T03:30:00+01:00,2020-08-30T04:00:00+01:00
0.067,2020-08-30T03:00:00+01:00,2020-08-30T03:30:00+01:00
0.09,2020-08-30T02:30:00+01:00,2020-08-30T03:00:00+01:00
0.081,2020-08-30T02:00:00+01:00,2020-08-30T02:30:00+01:00
0.054,2020-08-30T01:30:00+01:00,2020-08-30T02:00:00+01:00
0.053,2020-08-30T01:00:00+01:00,2020-08-30T01:30:00+01:00
0.055,2020-08-30T00:30:00+01:00,2020-08-30T01:00:00+01:00
0.057,2020-08-30T00:00:00+01:00,2020-08-30T00:30:00+01:00
0.058,2020-08-29T23:30:00+01:00,2020-08-30T00:00:00+01:00
0.061,2020-08-29T23:00:00+01:00,2020-08-29T23:30:00+01:00
0.059,2020-08-29T22:30:00+01:00,2020-08-29T23:00:00+01:00
0.06,2020-08-29T22:00:00+01:00,2020-08-29T22:30:00+01:00
0.063,2020-08-29T21:30:00+01:00,2020-08-29T22:00:00+01:00
0.092,2020-08-29T21:00:00+01:00,2020-08-29T21:30:00+01:00
0.088,2020-08-29T20:30:00+01:00,2020-08-29T21:00:00+01:00
0.098,2020-08-29T20:00:00+01:00,2020-08-29T20:30:00+01:00
0.092,2020-08-29T19:30:00+01:00,2020-08-29T20:00:00+01:00
0.098,2020-08-29T19:00:00+01:00,2020-08-29T19:30:00+01:00
0.095,2020-08-29T18:30:00+01:00,2020-08-29T19:00:00+01:00
0.093,2020-08-29T18:00:00+01:00,2020-08-29T18:30:00+01:00
0.148,2020-08-29T17:30:00+01:00,2020-08-29T18:00:00+01:00
0.087,2020-08-29T17:00:00+01:00,2020-08-29T17:30:00+01:00
0.096,2020-08-29T16:30:00+01:00,2020-08-29T17:00:00+01:00
0.094,2020-08-29T16:00:00+01:00,2020-08-29T16:30:00+01:00
0.089,2020-08-29T15:30:00+01:00,2020-08-29T16:00:00+01:00
0.101,2020-08-29T15:00:00+01:00,2020-08-29T15:30:00+01:00
0.121,2020-08-29T14:30:00+01:00,2020-08-29T15:00:00+01:00
0.193,2020-08-29T14:00:00+01:00,2020-08-29T14:30:00+01:00
0.099,2020-08-29T13:30:00+01:00,2020-08-29T14:00:00+01:00
0.376,2020-08-29T13:00:00+01:00,2020-08-29T13:30:00+01:00
0.425,2020-08-29T12:30:00+01:00,2020-08-29T13:00:00+01:00
0.214,2020-08-29T12:00:00+01:00,2020-08-29T12:30:00+01:00
0.099,2020-08-29T11:30:00+01:00,2020-08-29T12:00:00+01:00
0.107,2020-08-29T11:00:00+01:00,2020-08-29T11:30:00+01:00
0.119,2020-08-29T10:30:00+01:00,2020-08-29T11:00:00+01:00
0.058,2020-08-29T10:00:00+01:00,2020-08-29T10:30:00+01:00
0.059,2020-08-29T09:30:00+01:00,2020-08-29T10:00:00+01:00
0.06,2020-08-29T09:00:00+01:00,2020-08-29T09:30:00+01:00
0.059,2020-08-29T08:30:00+01:00,2020-08-29T09:00:00+01:00
0.093,2020-08-29T08:00:00+01:00,2020-08-29T08:30:00+01:00
0.173,2020-08-29T07:30:00+01:00,2020-08-29T08:00:00+01:00
0.15,2020-08-29T07:00:00+01:00,2020-08-29T07:30:00+01:00
0.06,2020-08-29T06:30:00+01:00,2020-08-29T07:00:00+01:00
0.055,2020-08-29T06:00:00+01:00,2020-08-29T06:30:00+01:00
0.055,2020-08-29T05:30:00+01:00,2020-08-29T06:00:00+01:00
0.055,2020-08-29T05:00:00+01:00,2020-08-29T05:30:00+01:00
0.055,2020-08-29T04:30:00+01:00,2020-08-29T05:00:00+01:00
0.059,2020-08-29T04:00:00+01:00,2020-08-29T04:30:00+01:00
0.062,2020-08-29T03:30:00+01:00,2020-08-29T04:00:00+01:00
0.059,2020-08-29T03:00:00+01:00,2020-08-29T03:30:00+01:00
0.061,2020-08-29T02:30:00+01:00,2020-08-29T03:00:00+01:00
0.059,2020-08-29T02:00:00+01:00,2020-08-29T02:30:00+01:00
0.061,2020-08-29T01:30:00+01:00,2020-08-29T02:00:00+01:00
0.057,2020-08-29T01:00:00+01:00,2020-08-29T01:30:00+01:00
0.063,2020-08-29T00:30:00+01:00,2020-08-29T01:00:00+01:00
0.066,2020-08-29T00:00:00+01:00,2020-08-29T00:30:00+01:00
0.062,2020-08-28T23:30:00+01:00,2020-08-29T00:00:00+01:00
0.061,2020-08-28T23:00:00+01:00,2020-08-28T23:30:00+01:00
0.061,2020-08-28T22:30:00+01:00,2020-08-28T23:00:00+01:00
0.061,2020-08-28T22:00:00+01:00,2020-08-28T22:30:00+01:00
0.061,2020-08-28T21:30:00+01:00,2020-08-28T22:00:00+01:00
0.074,2020-08-28T21:00:00+01:00,2020-08-28T21:30:00+01:00
0.123,2020-08-28T20:30:00+01:00,2020-08-28T21:00:00+01:00
0.122,2020-08-28T20:00:00+01:00,2020-08-28T20:30:00+01:00
0.117,2020-08-28T19:30:00+01:00,2020-08-28T20:00:00+01:00
0.104,2020-08-28T19:00:00+01:00,2020-08-28T19:30:00+01:00
0.097,2020-08-28T18:30:00+01:00,2020-08-28T19:00:00+01:00
0.096,2020-08-28T18:00:00+01:00,2020-08-28T18:30:00+01:00
0.09,2020-08-28T17:30:00+01:00,2020-08-28T18:00:00+01:00
0.097,2020-08-28T17:00:00+01:00,2020-08-28T17:30:00+01:00
0.541,2020-08-28T16:30:00+01:00,2020-08-28T17:00:00+01:00
0.294,2020-08-28T16:00:00+01:00,2020-08-28T16:30:00+01:00
0.146,2020-08-28T15:30:00+01:00,2020-08-28T16:00:00+01:00
0.057,2020-08-28T15:00:00+01:00,2020-08-28T15:30:00+01:00
0.056,2020-08-28T14:30:00+01:00,2020-08-28T15:00:00+01:00
0.058,2020-08-28T14:00:00+01:00,2020-08-28T14:30:00+01:00
0.252,2020-08-28T13:30:00+01:00,2020-08-28T14:00:00+01:00
0.648,2020-08-28T13:00:00+01:00,2020-08-28T13:30:00+01:00
0.026,2020-08-28T12:30:00+01:00,2020-08-28T13:00:00+01:00
0.031,2020-08-28T12:00:00+01:00,2020-08-28T12:30:00+01:00
0.033,2020-08-28T11:30:00+01:00,2020-08-28T12:00:00+01:00
0.102,2020-08-28T11:00:00+01:00,2020-08-28T11:30:00+01:00
0.036,2020-08-28T10:30:00+01:00,2020-08-28T11:00:00+01:00
0.112,2020-08-28T10:00:00+01:00,2020-08-28T10:30:00+01:00
0.033,2020-08-28T09:30:00+01:00,2020-08-28T10:00:00+01:00
0.031,2020-08-28T09:00:00+01:00,2020-08-28T09:30:00+01:00
0.071,2020-08-28T08:30:00+01:00,2020-08-28T09:00:00+01:00
0.116,2020-08-28T08:00:00+01:00,2020-08-28T08:30:00+01:00
0.125,2020-08-28T07:30:00+01:00,2020-08-28T08:00:00+01:00
0.066,2020-08-28T07:00:00+01:00,2020-08-28T07:30:00+01:00
0.019,2020-08-28T06:30:00+01:00,2020-08-28T07:00:00+01:00
0.02,2020-08-28T06:00:00+01:00,2020-08-28T06:30:00+01:00
0.019,2020-08-28T05:30:00+01:00,2020-08-28T06:00:00+01:00
0.032,2020-08-28T05:00:00+01:00,2020-08-28T05:30:00+01:00
0.082,2020-08-28T04:30:00+01:00,2020-08-28T05:00:00+01:00
0.042,2020-08-28T04:00:00+01:00,2020-08-28T04:30:00+01:00
0.05,2020-08-28T03:30:00+01:00,2020-08-28T04:00:00+01:00
0.052,2020-08-28T03:00:00+01:00,2020-08-28T03:30:00+01:00
0.05,2020-08-28T02:30:00+01:00,2020-08-28T03:00:00+01:00
0.05,2020-08-28T02:00:00+01:00,2020-08-28T02:30:00+01:00
0.05,2020-08-28T01:30:00+01:00,2020-08-28T02:00:00+01:00
0.05,2020-08-28T01:00:00+01:00,2020-08-28T01:30:00+01:00
0.051,2020-08-28T00:30:00+01:00,2020-08-28T01:00:00+01:00
0.053,2020-08-28T00:00:00+01:00,2020-08-28T00:30:00+01:00
0.052,2020-08-27T23:30:00+01:00,2020-08-28T00:00:00+01:00
0.057,2020-08-27T23:00:00+01:00,2020-08-27T23:30:00+01:00
0.057,2020-08-27T22:30:00+01:00,2020-08-27T23:00:00+01:00
0.059,2020-08-27T22:00:00+01:00,2020-08-27T22:30:00+01:00
0.064,2020-08-27T21:30:00+01:00,2020-08-27T22:00:00+01:00
0.069,2020-08-27T21:00:00+01:00,2020-08-27T21:30:00+01:00
0.122,2020-08-27T20:30:00+01:00,2020-08-27T21:00:00+01:00
0.084,2020-08-27T20:00:00+01:00,2020-08-27T20:30:00+01:00
